Latitude,Longitude
41.910315916,-87.739783746
41.890532455,-87.72350224600001
41.895896023,-87.677913394
41.725474489,-87.57542839899999
41.691715916999996,-87.64236252799999
41.880658176,-87.731212135
41.880089774,-87.753543813
41.909730421,-87.755737112
41.699642384,-87.642958778
41.89171474,-87.723928059
41.808817195,-87.64861767200001
41.910852666,-87.698032739
41.78290607,-87.684139856
41.778877155,-87.70884010600001
41.764243271,-87.585059678
41.762977683,-87.59090969399999
41.867185616,-87.64459918799999
41.884703095999996,-87.75522444299999
41.769703811999996,-87.680845474
41.856019022,-87.73254819
41.795814981999996,-87.671119124
41.812909005,-87.691896127
41.880186421,-87.76853246299999
41.742668037,-87.649881541
41.938436355,-87.77711915299999
41.79892761,-87.65013492799999
41.763954362,-87.69301441299999
41.750615278000005,-87.62580813299999
41.84746783,-87.72835238799999
41.753890422,-87.55228033
41.875784388,-87.672805765
41.787609913000004,-87.703387152
41.888662774000004,-87.74866622799999
41.765460295,-87.578128667
41.878863783,-87.701147762
41.783139349,-87.662174852
41.926955264,-87.750168809
41.907783649,-87.747393358
41.750410781999996,-87.608846554
41.855941697,-87.710814625
41.656469322,-87.614891712
41.945788801,-87.77499676299999
41.675579908,-87.633406013
41.65824289,-87.615885669
41.936901743,-87.754786329
41.792903285,-87.72314873299999
41.68158672,-87.67081632200001
41.779073436,-87.615600014
41.734189234,-87.647765849
41.822506824,-87.710544245
41.734883985,-87.55966970799999
41.757630995,-87.58570824899999
41.96266678,-87.73174590200001
41.84992948,-87.706861209
41.756765393,-87.562690836
41.808101843,-87.66981518
41.903478099000004,-87.659380543
41.880385859,-87.75402952799999
41.792763782,-87.76054721
41.699967175,-87.616667098
41.930301772,-87.76742908899999
41.772241566999995,-87.660734115
41.934396791,-87.65742701299999
41.856790143000005,-87.70085496799999
41.910494911,-87.67687500299999
41.74254638,-87.66323898799999
41.893429499,-87.635619998
41.880383764,-87.754158071
41.876172139,-87.72615401700001
41.756746092,-87.606037518
41.871779347,-87.71396176
41.806248831,-87.667336481
41.81012252,-87.634786082
41.871733025,-87.716572725
41.979006297,-87.906463155
41.78495812,-87.620598031
41.708124063,-87.62475438700001
41.796129246999996,-87.685322984
41.763682129,-87.70034434700001
41.953870729,-87.712005873
41.879595887,-87.73959442
41.962584178,-87.767308975
41.884101226,-87.675026325
41.873699424,-87.704705156
41.76034157,-87.55907077100001
41.89605885,-87.718773934
41.808586681,-87.630892679
41.750657714,-87.614956494
41.708296067,-87.625946406
41.965457044000004,-87.652995284
41.869137185,-87.744856967
41.897155588000004,-87.74585600299999
41.862023566,-87.71041789899999
41.869137185,-87.744856967
41.793253312,-87.66333084200001
41.823715449,-87.603104477
41.782026675,-87.694693554
41.892263984,-87.719879095
41.761720229,-87.592097094
41.764754653000004,-87.63219573100001
41.921915117,-87.68292007299999
41.781989896,-87.68860021399999
41.910118154,-87.66767964
41.910779280999996,-87.711700194
41.871569541,-87.73389693799999
41.84584178,-87.705080703
41.777099307,-87.67023383200001
41.863664863000004,-87.710460706
41.991297533,-87.698211892
41.803667488,-87.590528166
41.879336358,-87.758159051
41.879979654,-87.626145479
41.899080365,-87.719306961
41.941652155999996,-87.764152994
41.790503894000004,-87.656370226
41.869137185,-87.744856967
41.869137185,-87.744856967
41.869137185,-87.744856967
41.788116043,-87.740743633
41.869137185,-87.744856967
41.778877155,-87.70884010600001
41.751928332,-87.64407726399999
41.881203182,-87.647342333
41.670556728,-87.640026745
41.849885613000005,-87.69293627399999
41.757648178000004,-87.63285217399999
41.821327751,-87.62855587600001
41.733253531,-87.667856608
41.774997184,-87.675006736
41.917485514,-87.697544419
41.80859321,-87.665577234
41.777823374,-87.599306499
41.892753031,-87.62419389600001
41.736148121,-87.62907024299999
41.766264384,-87.57355192
41.77586204,-87.756782179
41.895429461,-87.71962107899999
41.815555438000004,-87.693542513
41.73352007,-87.661783059
42.01843402,-87.687740859
41.947079969,-87.71272981
41.880515138,-87.743841898
41.684992236999996,-87.62077983100001
41.797286045,-87.65981218399999
41.762949843,-87.676947938
41.780034308000005,-87.687329239
41.782860958,-87.62539508200001
41.830532342,-87.618393827
41.874548635,-87.71047253799999
41.742710224,-87.63408818100001
41.869137185,-87.744856967
41.876225693,-87.721765622
41.730535047,-87.585066335
41.773315928,-87.588018999
41.869137185,-87.744856967
41.880922186,-87.75263661299999
41.869137185,-87.744856967
41.751256776,-87.606792121
41.869137185,-87.744856967
41.869137185,-87.744856967
42.019372548,-87.67088757399999
41.919318064,-87.75723430299999
41.932651078,-87.653178651
41.898708591,-87.64183628299999
41.932651078,-87.653178651
41.879691121,-87.731529667
41.837489008,-87.646264459
41.878476316,-87.728045319
41.989359176,-87.674667551
41.906716099,-87.762090262
41.896742076,-87.757404189
41.790925443,-87.685210383
41.745575570999996,-87.562494872
41.731108662,-87.551281448
41.859976001,-87.716454446
41.852023717,-87.686627405
41.747632491,-87.60477352299999
41.780439736999995,-87.72593238
41.7080735,-87.566436848
41.735246614,-87.646065581
41.772882101,-87.586293688
41.750742298,-87.610066837
41.739265865,-87.604893749
41.899214544,-87.766763308
41.80241429,-87.592372795
41.779483731,-87.663547521
41.880868735,-87.62125174200001
41.878825690999996,-87.729250117
41.878892807,-87.723774494
41.89526909,-87.731317331
41.897895128,-87.624096605
41.882457198000004,-87.62784777600001
41.875323928,-87.631719215
41.854776169000004,-87.702908348
41.834690111,-87.624182045
41.764584045,-87.63708369
41.872791045,-87.70469937
41.733305983,-87.661777961
41.696755911,-87.541350008
41.881222205,-87.773260431
41.92910221,-87.75633412200001
41.750933941999996,-87.6263067
41.836410145,-87.725557559
41.74840374,-87.674325716
41.903559347,-87.727646835
41.879633731999995,-87.73630756799999
41.894029523,-87.749010284
41.871878036,-87.735168109
41.784895894,-87.618974395
41.85435437,-87.72857747299999
41.968444682,-87.70887105899999
41.885698956999995,-87.748660199
41.890551663000004,-87.723502064
41.802427393,-87.656299749
41.81615798,-87.633564943
41.908390488,-87.634623176
42.000066966,-87.696049746
41.873936641,-87.75561888600001
41.791772377,-87.646305515
41.75338441,-87.70414338
41.782952338,-87.614478795
41.882220984,-87.67734810299999
41.99407294,-87.691489178
41.780349946,-87.68733707
41.931047438,-87.78250845299999
41.707848755,-87.651371112
41.878529405,-87.750510152
41.885428814,-87.661648848
42.002093315,-87.671993974
41.701833324,-87.563215273
41.876868173000005,-87.743335643
41.739024715,-87.65099373700001
41.939361225,-87.703292485
41.953165055,-87.76878195799999
41.923554571,-87.746282667
41.933413638000005,-87.79188179399999
41.879170269,-87.75350806
41.876581037,-87.74513751299999
41.939367879,-87.702005997
41.879998167,-87.764862028
41.704033050999996,-87.535284257
41.996472514000004,-87.69959884
41.865319225,-87.62737539700001
41.968444497,-87.70934173799999
41.89395861,-87.636436965
41.835599335,-87.632821118
41.990474163,-87.693743427
41.80590694,-87.66611496
41.658182943,-87.61332106
41.782418097,-87.686176026
41.80052216,-87.689103976
41.930228041,-87.703216995
41.930253437,-87.70035027
41.759283913000004,-87.741709017
41.774055908,-87.660795812
41.946778228,-87.649470222
41.968444497,-87.70934173799999
41.747579018,-87.66457917700001
41.871932426,-87.699765775
41.899124965,-87.76919207700001
41.748793106,-87.605170835
41.893990113,-87.70215557700001
41.915836614,-87.72652404799999
41.820856721,-87.700856505
41.896375946,-87.6242787
41.793912094,-87.674747204
41.837029582,-87.71615010200001
41.864493678,-87.639158
41.795415045,-87.699463776
41.78442153,-87.65340924700001
41.782137829,-87.665496141
42.001211339,-87.81368340799999
41.876076555,-87.73355373
41.881054386,-87.725678157
41.769231153,-87.56985482799999
41.974861952,-87.89037215100001
41.872682377,-87.71399343
41.895383688,-87.72442576200001
41.693470647,-87.620968194
41.725121234,-87.642594505
41.873092227,-87.643849175
41.910209871,-87.77274259200001
41.653352453000004,-87.60757872299999
41.733900315999996,-87.668179669
41.884682793,-87.71192752299999
41.762437557,-87.71114011700001
41.76559446,-87.621050648
41.896229141999996,-87.712678764
41.721635855,-87.630360614
41.883500186999996,-87.627876698
41.969443145999996,-87.688930773
41.884650262,-87.627915459
41.856922741,-87.733237178
41.692068753,-87.621042244
41.902200612,-87.760194649
41.787623196999995,-87.64863423700001
41.903438072,-87.734873623
41.794970935,-87.645174856
41.898061559,-87.750777034
41.65431533,-87.610129375
41.742602815,-87.549013067
41.69773816,-87.56148455200001
41.71375358,-87.628472366
41.890954095,-87.668918026
41.890689371,-87.750550207
41.964317034000004,-87.667777611
41.805756349,-87.66854096600001
41.72082451,-87.643197299
41.80169033,-87.703792065
41.836385231,-87.66571041
41.781296636,-87.615652218
41.975276551,-87.76739151299999
41.871509544,-87.739250697
41.89524241,-87.76540636200001
41.973265598000005,-87.65832905399999
41.773509032,-87.702260375
41.656787031,-87.597440303
41.871732887,-87.716547025
41.931519614,-87.806520829
41.772039059,-87.64324613299999
42.009390971,-87.67405250799999
41.854537081,-87.71241763
41.695306632,-87.624078564
41.859960338,-87.727430714
41.976762981,-87.900983721
41.88171846,-87.62776042600001
41.813548831,-87.639554305
41.881847601,-87.641772074
41.895896023,-87.677913394
41.745971061,-87.55521259
41.778712623000004,-87.683624874
41.901845588,-87.715544681
41.779520772,-87.660962362
41.889545405999996,-87.760443675
41.89172837,-87.72287752
41.881324928000005,-87.75631615
41.761288621,-87.66253455
41.783612502,-87.781484214
41.751041849,-87.54986317
41.773258879000004,-87.68347828600001
41.832278310999996,-87.611035696
41.875409038,-87.714293898
41.87458749,-87.709036495
41.899115521,-87.75570054399999
41.736142605,-87.58563143399999
41.783869954000004,-87.68376714
41.898922677,-87.73203234399999
41.754592961,-87.74152853700001
41.768918037,-87.620203755
41.87900312,-87.629339891
41.931582515,-87.742747165
41.878638996,-87.627691486
41.878576683,-87.723156929
41.876505346,-87.720687092
41.906279016,-87.773078217
41.893473257,-87.75677244100001
41.822345406,-87.697114364
41.877809197,-87.761734553
41.877491537,-87.760767989
41.876188516999996,-87.724582301
41.938145806,-87.680741039
41.867782229,-87.699604829
41.850957371999996,-87.73231293299999
41.872056087,-87.74627314700001
41.878860159,-87.72641866200001
41.736891246,-87.58723487200001
41.687002689,-87.664423416
41.728874139,-87.59858178799999
41.883256149,-87.734727818
41.88455919,-87.736217646
41.783836314,-87.618487501
41.75135862,-87.560164545
41.779276521999996,-87.615601416
41.76015578,-87.556752911
41.866810739,-87.625817031
41.783043256,-87.647300678
41.749986367,-87.56096524899999
41.873928489,-87.756180736
41.77125971,-87.568283777
41.792982898000005,-87.61714639600001
41.883191631,-87.70618385200001
41.892479421,-87.627443675
41.876227537,-87.721596698
41.782847397,-87.687850984
41.880399914,-87.75300855299999
41.694364332,-87.626589722
41.852731587,-87.701390474
41.820780888,-87.694591109
41.892640905,-87.750624288
41.703921814,-87.564453754
41.671635519,-87.63689300600001
41.708861741,-87.63452469399999
41.750547026,-87.597894925
41.721649055,-87.62937877200001
41.708130663,-87.56267501
41.79102128,-87.625202624
41.806752043,-87.667984156
41.769547802,-87.665161188
41.749899475,-87.663426378
41.693022265,-87.62791520399999
41.718151512,-87.575254386
41.7711605,-87.73996491700001
41.878916094000004,-87.721960292
41.795149916,-87.67190709200001
41.745303445,-87.60016439799999
41.874861396,-87.75397293700001
41.751488585,-87.586871623
41.756967469,-87.584114321
41.738349340999996,-87.55631220299999
41.850957371999996,-87.73231293299999
41.701315070999996,-87.626931073
41.781462605,-87.61323050899999
41.867163377,-87.718533097
41.891077128,-87.706418904
41.876105555,-87.73122916700001
41.876440216,-87.749269677
41.876709224,-87.75090489600001
41.893676531,-87.635628328
41.875272573000004,-87.62425131399999
41.890051565,-87.62891376
41.850136508,-87.691179331
41.893608624,-87.71782044
41.740473717,-87.55271041799999
41.739924086,-87.567274475
41.955133167,-87.80462423200001
41.960561949,-87.76071981700001
41.685593638,-87.650683608
41.885709644,-87.7655569
41.771950534,-87.685056838
41.878917763000004,-87.721758314
41.878916368,-87.72201169700001
41.695864114,-87.65319671
41.851829814,-87.637940541
41.865126866,-87.732481285
41.758173399,-87.56271797299999
41.925830441,-87.69255950200001
41.77015944,-87.618595379
41.866229446,-87.72093573299999
41.893693925,-87.70972461
41.76680404,-87.60561968299999
41.807796470999996,-87.66495095100001
42.018542803,-87.675963609
41.778482800999996,-87.67267965799999
41.965380265,-87.65905209299999
41.996692099,-87.699607698
41.868541914,-87.639235361
41.906301813,-87.77550626700001
41.880771366,-87.721990345
41.920434991,-87.75778644100001
41.880660786,-87.731186405
41.874422837,-87.625299815
41.773108025,-87.688362897
41.938979988,-87.766514359
41.88476485,-87.75277809100001
41.902437713000005,-87.687011559
41.87616575,-87.726502905
41.775129883000005,-87.66897831700001
41.890396818,-87.76778144299999
41.909509901,-87.754996996
41.818585099,-87.69452488399999
41.780521403,-87.683676278
41.684996717,-87.64860316299999
41.886399123000004,-87.707595757
41.801129799,-87.68249258
41.874310908000005,-87.72915677799999
41.868180939,-87.709271389
41.721663331,-87.5631507
41.982270338,-87.80694126200001
41.878931004,-87.63958562100001
41.976290414,-87.905227221
41.727707947,-87.551205466
41.708383427,-87.61745258200001
41.976290414,-87.905227221
41.868180939,-87.709271389
41.868180939,-87.709271389
41.868180939,-87.709271389
41.868180939,-87.709271389
41.868180939,-87.709271389
41.960639162,-87.75368556299999
41.868180939,-87.709271389
41.799718412,-87.723348144
41.725800408000005,-87.598136921
41.799875696,-87.603928993
41.835659225,-87.62335670700001
41.894169782,-87.721150046
41.976290414,-87.905227221
41.704681352,-87.616135016
41.697624892,-87.62086010200001
41.939898633,-87.754281422
41.809687513,-87.674970791
41.865677348,-87.723936757
41.752174882,-87.55182470700001
41.870355187,-87.630550934
41.899696637,-87.72011283799999
41.754168689000004,-87.60163575600001
41.905560871,-87.707864201
41.707519433,-87.601839023
41.917425774,-87.726571455
41.715801609,-87.639419832
41.793436078,-87.634134857
41.954881682,-87.66906693600001
41.961774694,-87.654913291
41.763466963,-87.597003321
41.871728876999995,-87.716822435
41.967500713,-87.717003013
41.736148121,-87.62907024299999
41.71902307,-87.620528559
41.808981361,-87.606551046
41.808981361,-87.606551046
41.929884549,-87.794212161
41.79826919,-87.723303209
41.782260070999996,-87.637541471
41.736922044,-87.55141976600001
41.808981361,-87.606551046
41.875318865,-87.72153559899999
41.883500186999996,-87.627876698
41.900905858,-87.719414364
41.924753527,-87.703256168
41.880158829,-87.64114032299999
41.833525580999996,-87.67904180299999
41.898209002,-87.72006462700001
41.807841109,-87.669810535
41.729801343000005,-87.664104162
41.885112119,-87.62448405299999
41.861579311,-87.692026663
41.769622124,-87.683379358
41.744534088,-87.560653171
41.762724090999995,-87.64677309
41.880239378,-87.765359297
41.871644673,-87.72418482399999
41.751300804,-87.562587625
41.924465814,-87.72833840000001
41.920900743000004,-87.720516139
41.857231735999996,-87.65885319
41.929743818,-87.684273777
41.910764867,-87.658120918
41.873144026999995,-87.725407949
41.798580184,-87.692713845
41.680950591,-87.539651245
41.844252757,-87.724943845
41.909664252,-87.742728815
41.841289747,-87.628142362
41.779768311,-87.71123292799999
41.764693821,-87.648038682
41.798781192,-87.672009116
41.788283961,-87.72302019700001
41.76915842,-87.68826316200001
41.766957927,-87.575097961
41.863439806,-87.710455548
41.851560618,-87.723887245
41.732821527,-87.58556004100001
41.655619608,-87.616375855
41.904370109,-87.631460067
41.792035958,-87.723123955
41.796087163,-87.723243221
41.768328861,-87.646925944
41.866401401,-87.706017559
41.884449075999996,-87.670615946
41.937696966,-87.725456809
41.927647323,-87.764494316
41.853582531,-87.724807719
41.862830724,-87.717095148
41.829776309,-87.626599252
41.963637299,-87.711991883
41.873699424,-87.704705156
41.774286137,-87.644992746
41.892684242,-87.72355890799999
41.751407191,-87.59380625200001
41.746212551999996,-87.66697525
41.889896392,-87.72258278700001
41.68811655,-87.63619905899999
41.781184105,-87.61564980600001
41.906132875,-87.66756675100001
41.893582363,-87.755548394
41.776892948000004,-87.68601893700001
41.899641943,-87.714012153
41.704586587,-87.560051343
41.744562816999995,-87.55839925299999
41.890079607,-87.62722402899999
41.796727559000004,-87.64522207600001
41.727462379,-87.608767414
41.824801580999996,-87.68680236600001
41.879747632,-87.726623245
42.016214989,-87.67248798700001
41.889492699,-87.755401618
41.764178266,-87.668655115
41.854400937,-87.725442321
41.77744548,-87.617264301
41.83826141,-87.699954886
41.751325905,-87.55289044700001
41.766831966999995,-87.656894065
41.858438035,-87.73227593
41.806391661999996,-87.64547078700001
41.703988426,-87.623430191
42.018244679,-87.690186314
41.780429045,-87.697085234
41.885619303,-87.756787976
41.909636288,-87.745300725
41.875747636999996,-87.755576874
41.983907443,-87.713784661
41.89191604,-87.70476162700001
41.968815819,-87.674618145
41.933436218000004,-87.645397373
41.707965349,-87.64286241399999
41.726910425,-87.60307711
41.881930077,-87.702322019
41.877209953000005,-87.71595091799999
41.68157034,-87.61949970399999
41.944884382,-87.649413269
41.695498515,-87.613450593
41.965426344,-87.655227542
41.885112119,-87.62448405299999
41.716673442,-87.681935225
41.978108446,-87.90412275799999
41.788339891,-87.740514226
41.733071886,-87.555478208
41.908414070999996,-87.638509704
41.880997916,-87.73058468
41.786027774000004,-87.642509465
41.917294117,-87.715774151
41.758338093,-87.562723332
41.756289871999996,-87.631972679
41.870951412,-87.707030485
41.889536899,-87.748952068
41.788539617,-87.652298678
41.880399914,-87.75300855299999
41.809648286999995,-87.691803943
41.871729291,-87.716899535
41.742048903000004,-87.56000875299999
41.777701473,-87.703106505
41.759991701,-87.628794934
41.878827778,-87.72912524899999
41.791380199,-87.724699662
41.980826277,-87.883611316
